                                                                                                                                                                                                                                Inflow, Water Elevation, Outflow
   182.79476929,  1335.18005371,   182.79476929
   182.78530884,  1335.18005371,   182.78530884
   182.77584839,  1335.18005371,   182.77584839
   182.76637268,  1335.18005371,   182.76637268
   182.75689697,  1335.18005371,   182.75689697
   182.74740601,  1335.18005371,   182.74740601
   182.73793030,  1335.18005371,   353.33688354
   182.72843933,  1335.18005371,   182.72843933
   182.71893311,  1335.18005371,   182.71893311
   182.70944214,  1335.18005371,   182.70944214
   182.69993591,  1335.18005371,   182.69993591
   182.69041443,  1335.18005371,   182.69041443
   182.68090820,  1335.18005371,   182.68090820
   182.67140198,  1335.18005371,   182.67140198
   182.66189575,  1335.18005371,   182.66189575
   182.65238953,  1335.18005371,   182.65238953
   182.64283752,  1335.18005371,   182.64283752
   182.63331604,  1335.18005371,   182.63331604
   182.62379456,  1335.18005371,   182.62379456
   182.61425781,  1335.18005371,   182.61425781
   182.60473633,  1335.18005371,   182.60473633
   182.59521484,  1335.18005371,   353.19415283
   182.58567810,  1335.18005371,   182.58567810
   182.57612610,  1335.18005371,   182.57612610
   182.56660461,  1335.18005371,   182.56660461
   182.55706787,  1335.18005371,   182.55706787
   182.54754639,  1335.18005371,   182.54754639
   182.53799438,  1335.18005371,   182.53799438
   182.52847290,  1335.18005371,   182.52847290
   182.51893616,  1335.18005371,   182.51893616
   182.50938416,  1335.18005371,   182.50938416
   182.49984741,  1335.18005371,   182.49984741
   182.49031067,  1335.18005371,   182.49031067
   182.48077393,  1335.18005371,   182.48077393
   182.47125244,  1335.18005371,   182.47125244
   182.46173096,  1335.18005371,   182.46173096
   182.45219421,  1335.18005371,   353.05114746
   182.44268799,  1335.18005371,   182.44268799
   182.43315125,  1335.18005371,   182.43315125
   182.42362976,  1335.18005371,   182.42362976
   182.41409302,  1335.18005371,   182.41409302
   182.40458679,  1335.18005371,   182.40458679
   182.39508057,  1335.18005371,   182.39508057
   182.38555908,  1335.18005371,   182.38555908
   182.37605286,  1335.18005371,   182.37605286
   182.36654663,  1335.18005371,   182.36654663
   182.35705566,  1335.18005371,   182.35705566
   182.34756470,  1335.18005371,   182.34756470
   182.33807373,  1335.18005371,   182.33807373
   182.32856750,  1335.18005371,   182.32856750
   182.31909180,  1335.18005371,   182.31909180
   182.30958557,  1335.18005371,   182.30958557
   182.30010986,  1335.18005371,   182.30010986
   182.29064941,  1335.18005371,   352.88958740
   182.28117371,  1335.18005371,   182.28117371
   182.27172852,  1335.18005371,   182.27172852
   182.26228333,  1335.18005371,   182.26228333
   182.25282288,  1335.18005371,   182.25282288
   182.24339294,  1335.18005371,   182.24339294
   182.23396301,  1335.18005371,   182.23396301
   182.22453308,  1335.18005371,   182.22453308
   182.21511841,  1335.18005371,   182.21511841
   182.20570374,  1335.18005371,   182.20570374
   182.19627380,  1335.18005371,   182.19627380
   182.18685913,  1335.18005371,   182.18685913
   182.17745972,  1335.18005371,   182.17745972
   182.16807556,  1335.18005371,   182.16807556
   182.15869141,  1335.18005371,   182.15869141
   182.14930725,  1335.18005371,   182.14930725
   182.13993835,  1335.18005371,   352.73889160
   182.13056946,  1335.18005371,   182.13056946
   182.12121582,  1335.18005371,   182.12121582
   182.11187744,  1335.18005371,   182.11187744
   182.10252380,  1335.18005371,   182.10252380
   182.09320068,  1335.18005371,   182.09320068
   182.08387756,  1335.18005371,   182.08387756
   182.07455444,  1335.18005371,   182.07455444
   182.06526184,  1335.18005371,   182.06526184
   182.05596924,  1335.18005371,   182.05596924
   182.04669189,  1335.18005371,   182.04669189
   182.03739929,  1335.18005371,   182.03739929
   182.02813721,  1335.18005371,   182.02813721
   182.01889038,  1335.18005371,   182.01889038
   182.00962830,  1335.18005371,   182.00962830
   182.00039673,  1335.18005371,   352.59936523
   181.99116516,  1335.18005371,   181.99116516
   181.98194885,  1335.18005371,   181.98194885
   181.97273254,  1335.18005371,   181.97273254
   181.96353149,  1335.18005371,   181.96353149
   181.95436096,  1335.18005371,   181.95436096
   181.94517517,  1335.18005371,   181.94517517
   181.93600464,  1335.18005371,   181.93600464
   181.92681885,  1335.18005371,   181.92681885
   181.91767883,  1335.18005371,   181.91767883
   181.90852356,  1335.18005371,   181.90852356
   181.89941406,  1335.18005371,   181.89941406
   181.89027405,  1335.18005371,   181.89027405
   181.88116455,  1335.18005371,   181.88116455
   181.87207031,  1335.18005371,   181.87207031
   181.86297607,  1335.18005371,   352.46191406
   181.85391235,  1335.18005371,   181.85391235
   181.84483337,  1335.18005371,   181.84483337
   181.83578491,  1335.18005371,   181.83578491
   181.82675171,  1335.18005371,   181.82675171
   181.81771851,  1335.18005371,   181.81771851
   181.80870056,  1335.18005371,   181.80870056
   181.79969788,  1335.18005371,   181.79969788
   181.79069519,  1335.18005371,   181.79069519
   181.78170776,  1335.18005371,   181.78170776
   181.77273560,  1335.18005371,   181.77273560
   181.76376343,  1335.18005371,   181.76376343
   181.75480652,  1335.18005371,   181.75480652
   181.74586487,  1335.18005371,   181.74586487
   181.73693848,  1335.18005371,   181.73693848
   181.72802734,  1335.18005371,   181.72802734
   181.71914673,  1335.18005371,   181.71914673
   181.71025085,  1335.18005371,   181.71025085
   181.70138550,  1335.18005371,   352.30035400
   181.69252014,  1335.18005371,   181.69252014
   181.68367004,  1335.18005371,   181.68367004
   181.67481995,  1335.18005371,   181.67481995
   181.66600037,  1335.18005371,   181.66600037
   181.65716553,  1335.18005371,   181.65716553
   181.64837646,  1335.18005371,   181.64837646
   181.63958740,  1335.18005371,   181.63958740
   181.63082886,  1335.18005371,   181.63082886
   181.62205505,  1335.18005371,   181.62205505
   181.61331177,  1335.18005371,   181.61331177
   181.60456848,  1335.18005371,   181.60456848
   181.59584045,  1335.18005371,   181.59584045
   181.58711243,  1335.18005371,   181.58711243
   181.57839966,  1335.18005371,   181.57839966
   181.56968689,  1335.18005371,   181.56968689
   181.56101990,  1335.18005371,   181.56101990
   181.55233765,  1335.18005371,   181.55233765
   181.54368591,  1335.18005371,   352.14263916
   181.53504944,  1335.18005371,   181.53504944
   181.52642822,  1335.18005371,   181.52642822
   181.51779175,  1335.18005371,   181.51779175
   181.50918579,  1335.18005371,   181.50918579
   181.50056458,  1335.18005371,   181.50056458
   181.49195862,  1335.18005371,   181.49195862
   181.48338318,  1335.18005371,   181.48338318
   181.47479248,  1335.18005371,   181.47479248
   181.46623230,  1335.18005371,   181.46623230
   181.45767212,  1335.18005371,   181.45767212
   181.44914246,  1335.18005371,   181.44914246
   181.44061279,  1335.18005371,   181.44061279
   181.43209839,  1335.18005371,   181.43209839
   181.42358398,  1335.18005371,   181.42358398
   181.41510010,  1335.18005371,   181.41510010
   181.40661621,  1335.18005371,   181.40661621
   181.39816284,  1335.18005371,   181.39816284
   181.38969421,  1335.18005371,   351.98864746
   181.38124084,  1335.18005371,   181.38124084
   181.37278748,  1335.18005371,   181.37278748
   181.36434937,  1335.18005371,   181.36434937
   181.35592651,  1335.18005371,   181.35592651
   181.34750366,  1335.18005371,   181.34750366
   181.33911133,  1335.18005371,   181.33911133
   181.33068848,  1335.18005371,   181.33068848
   181.32231140,  1335.18005371,   181.32231140
   181.31391907,  1335.18005371,   181.31391907
   181.30552673,  1335.18005371,   181.30552673
   181.29718018,  1335.18005371,   181.29718018
   181.28881836,  1335.18005371,   181.28881836
   181.28048706,  1335.18005371,   181.28048706
   181.27214050,  1335.18005371,   181.27214050
   181.26382446,  1335.18005371,   181.26382446
   181.25549316,  1335.18005371,   181.25549316
   181.24716187,  1335.18005371,   181.24716187
   181.23886108,  1335.18005371,   351.83782959
   181.23054504,  1335.18005371,   181.23054504
   181.22225952,  1335.18005371,   181.22225952
   181.21395874,  1335.18005371,   181.21395874
   181.20565796,  1335.18005371,   181.20565796
   181.19738770,  1335.18005371,   181.19738770
   181.18910217,  1335.18005371,   181.18910217
   181.18083191,  1335.18005371,   181.18083191
   181.17257690,  1335.18005371,   181.17257690
   181.16430664,  1335.18005371,   181.16430664
   181.15606689,  1335.18005371,   181.15606689
   181.14779663,  1335.18005371,   181.14779663
   181.13955688,  1335.18005371,   181.13955688
   181.13131714,  1335.18005371,   181.13131714
   181.12307739,  1335.18005371,   181.12307739
   181.11485291,  1335.18005371,   181.11485291
   181.10662842,  1335.18005371,   181.10662842
   181.09838867,  1335.18005371,   181.09838867
   181.09017944,  1335.18005371,   351.68914795
   181.08197021,  1335.18005371,   181.08197021
   181.07377625,  1335.18005371,   181.07377625
   181.06555176,  1335.18005371,   181.06555176
   181.05734253,  1335.18005371,   181.05734253
   181.04913330,  1335.18005371,   181.04913330
   181.04092407,  1335.18005371,   181.04092407
   181.03273010,  1335.18005371,   181.03273010
   181.02452087,  1335.18005371,   181.02452087
   181.01632690,  1335.18005371,   181.01632690
   181.00813293,  1335.18005371,   181.00813293
   180.99992371,  1335.18005371,   180.99992371
   180.99172974,  1335.18005371,   180.99172974
   180.98353577,  1335.18005371,   180.98353577
   180.97531128,  1335.18005371,   180.97531128
   180.96710205,  1335.18005371,   180.96710205
   180.95890808,  1335.18005371,   180.95890808
   180.95069885,  1335.18005371,   180.95069885
   180.94248962,  1335.18005371,   351.54144287
   180.93429565,  1335.18005371,   180.93429565
   180.92608643,  1335.18005371,   180.92608643
   180.91786194,  1335.18005371,   180.91786194
   180.90966797,  1335.18005371,   180.90966797
   180.90144348,  1335.18005371,   180.90144348
   180.89321899,  1335.18005371,   180.89321899
   180.88500977,  1335.18005371,   180.88500977
   180.87678528,  1335.18005371,   180.87678528
   180.86856079,  1335.18005371,   180.86856079
   180.86035156,  1335.18005371,   180.86035156
   180.85211182,  1335.18005371,   180.85211182
   180.84387207,  1335.18005371,   180.84387207
   180.83563232,  1335.18005371,   180.83563232
   180.82737732,  1335.18005371,   180.82737732
   180.81912231,  1335.18005371,   180.81912231
   180.81088257,  1335.18005371,   180.81088257
   180.80261230,  1335.18005371,   180.80261230
   180.79434204,  1335.18005371,   351.39331055
   180.78605652,  1335.18005371,   180.78605652
   180.77780151,  1335.18005371,   180.77780151
   180.76950073,  1335.18005371,   180.76950073
   180.76119995,  1335.18005371,   180.76119995
   180.75291443,  1335.18005371,   180.75291443
   180.74459839,  1335.18005371,   180.74459839
   180.73626709,  1335.18005371,   180.73626709
   180.72795105,  1335.18005371,   180.72795105
   180.71961975,  1335.18005371,   180.71961975
   180.71127319,  1335.18005371,   180.71127319
   180.70291138,  1335.18005371,   180.70291138
   180.69458008,  1335.18005371,   180.69458008
   180.68620300,  1335.18005371,   180.68620300
   180.67782593,  1335.18005371,   180.67782593
   180.66943359,  1335.18005371,   180.66943359
   180.66105652,  1335.18005371,   180.66105652
   180.65264893,  1335.18005371,   180.65264893
   180.64422607,  1335.18005371,   351.24316406
   180.63580322,  1335.18005371,   180.63580322
   180.62736511,  1335.18005371,   180.62736511
   180.61891174,  1335.18005371,   180.61891174
   180.61045837,  1335.18005371,   180.61045837
   180.60200500,  1335.18005371,   180.60200500
   180.59350586,  1335.18005371,   180.59350586
   180.58500671,  1335.18005371,   180.58500671
   180.57650757,  1335.18005371,   180.57650757
   180.56799316,  1335.18005371,   180.56799316
   180.55944824,  1335.18005371,   180.55944824
   180.55090332,  1335.18005371,   180.55090332
   180.54235840,  1335.18005371,   180.54235840
   180.53378296,  1335.18005371,   180.53378296
   180.52520752,  1335.18005371,   180.52520752
   180.51660156,  1335.18005371,   180.51660156
   180.50798035,  1335.18005371,   180.50798035
   180.49934387,  1335.18005371,   180.49934387
   180.49072266,  1335.18005371,   351.08966064
   180.48205566,  1335.18005371,   180.48205566
   180.47338867,  1335.18005371,   180.47338867
   180.46470642,  1335.18005371,   180.46470642
   180.45600891,  1335.18005371,   180.45600891
   180.44732666,  1335.18005371,   180.44732666
   180.43861389,  1335.18005371,   180.43861389
   180.42987061,  1335.18005371,   180.42987061
   180.42112732,  1335.18005371,   180.42112732
   180.41235352,  1335.18005371,   180.41235352
   180.40357971,  1335.18005371,   180.40357971
   180.39477539,  1335.18005371,   180.39477539
   180.38595581,  1335.18005371,   180.38595581
   180.37710571,  1335.18005371,   180.37710571
   180.36825562,  1335.18005371,   180.36825562
   180.35939026,  1335.18005371,   180.35939026
   180.35049438,  1335.18005371,   180.35049438
   180.34158325,  1335.18005371,   180.34158325
   180.33267212,  1335.18005371,   350.93164062
   180.32374573,  1335.18005371,   180.32374573
   180.31478882,  1335.18005371,   180.31478882
   180.30584717,  1335.18005371,   180.30584717
   180.29685974,  1335.18005371,   180.29685974
   180.28785706,  1335.18005371,   180.28785706
   180.27883911,  1335.18005371,   180.27883911
   180.26979065,  1335.18005371,   180.26979065
   180.26072693,  1335.18005371,   180.26072693
   180.25164795,  1335.18005371,   180.25164795
   180.24256897,  1335.18005371,   180.24256897
   180.23345947,  1335.18005371,   180.23345947
   180.22434998,  1335.18005371,   180.22434998
   180.21520996,  1335.18005371,   180.21520996
   180.20603943,  1335.18005371,   180.20603943
   180.19685364,  1335.18005371,   180.19685364
   180.18765259,  1335.18005371,   180.18765259
   180.17846680,  1335.18005371,   180.17846680
   180.16923523,  1335.18005371,   350.76818848
   180.15997314,  1335.18005371,   180.15997314
   180.15071106,  1335.18005371,   180.15071106
   180.14141846,  1335.18005371,   180.14141846
   180.13211060,  1335.18005371,   180.13211060
   180.12278748,  1335.18005371,   180.12278748
   180.11343384,  1335.18005371,   180.11343384
   180.10408020,  1335.18005371,   180.10408020
   180.09468079,  1335.18005371,   180.09468079
   180.08528137,  1335.18005371,   180.08528137
   180.07585144,  1335.18005371,   180.07585144
   180.06640625,  1335.18005371,   180.06640625
   180.05696106,  1335.18005371,   180.05696106
   180.04748535,  1335.18005371,   180.04748535
   180.03797913,  1335.18005371,   180.03797913
   180.02844238,  1335.18005371,   180.02844238
   180.01890564,  1335.18005371,   180.01890564
   180.00933838,  1335.18005371,   180.00933838
   179.99974060,  1335.18005371,   350.59869385
   179.99017334,  1335.18005371,   179.99017334
   179.98054504,  1335.18005371,   179.98054504
   179.97090149,  1335.18005371,   179.97090149
   179.96124268,  1335.18005371,   179.96124268
   179.95155334,  1335.18005371,   179.95155334
   179.94186401,  1335.18005371,   179.94186401
   179.93212891,  1335.18005371,   179.93212891
   179.92237854,  1335.18005371,   179.92237854
   179.91261292,  1335.18005371,   179.91261292
   179.90283203,  1335.18005371,   179.90283203
   179.89302063,  1335.18005371,   179.89302063
   179.88319397,  1335.18005371,   179.88319397
   179.87332153,  1335.18005371,   179.87332153
   179.86343384,  1335.18005371,   179.86343384
   179.85354614,  1335.18005371,   179.85354614
   179.84364319,  1335.18005371,   179.84364319
   179.83370972,  1335.18005371,   179.83370972
   179.82374573,  1335.18005371,   350.42269897
   179.81375122,  1335.18005371,   179.81375122
   179.80375671,  1335.18005371,   179.80375671
   179.79373169,  1335.18005371,   179.79373169
   179.78369141,  1335.18005371,   179.78369141
   179.77362061,  1335.18005371,   179.77362061
   179.76354980,  1335.18005371,   179.76354980
   179.75344849,  1335.18005371,   179.75344849
   179.74334717,  1335.18005371,   179.74334717
   179.73321533,  1335.18005371,   179.73321533
   179.72305298,  1335.18005371,   179.72305298
   179.71287537,  1335.18005371,   179.71287537
